customer_id,customer_name,phone,address_area,main_branch,first_order_date,last_order_date,total_orders,total_spent,recency_days,R_score,F_score,M_score,RFM_Score
4170,حسين الهواري,1182085589,شارع الطيران,Nasr City,2025-02-20,2025-04-08,4,2173,23,4,5,5,455
2392,حسين عبدالرحمن,1191729694,زهراء المعادي,Maadi,2025-02-18,2025-04-23,2,1177,8,5,4,3,543
2644,حمزة عادل,1191368588,شارع الطيران,Nasr City,2025-01-17,2025-03-22,3,1125,40,3,5,3,353
2671,عمر الهواري,1267923673,زهراء المعادي,Maadi,2025-01-29,2025-03-04,3,3478,58,3,5,5,355
1055,أحمد عطية,1189420590,عباس العقاد,Nasr City,2025-04-24,2025-04-24,1,447,7,5,1,1,511
3667,محمود سيد,1235254832,الميرغني,Heliopolis,2025-04-26,2025-04-26,1,1389,5,5,1,4,514
1101,عمر عبدالرحمن,1297357778,كمبوند بيفرلي هيلز,Zayed,2025-03-23,2025-03-23,1,1259,39,3,1,3,313
3778,محمود منصور,1215858236,هليوبوليس سكوير,Heliopolis,2025-04-12,2025-04-26,2,1611,5,5,4,4,544
1896,وليد الشريف,1285347664,الحي الثالث,Zayed,2025-03-19,2025-05-01,2,3367,0,5,4,5,545
3075,حمزة الشمري,1053542825,الحي الثالث,Zayed,2025-04-22,2025-04-22,1,1583,9,5,1,4,514
2604,يوسف الشريف,1124401797,النزهة,Heliopolis,2025-01-28,2025-01-28,1,802,93,1,1,2,112
4690,إبراهيم حسن,1295044591,ميدان الحصري,October,2025-04-29,2025-04-29,1,2128,2,5,1,5,515
1998,حمزة الهواري,1041156827,الحي الأول,Zayed,2025-02-02,2025-02-03,2,1024,87,1,4,3,143
2479,حسين سيد,1088127820,زايد 2,October,2025-03-04,2025-04-30,3,1934,1,5,5,5,555
1807,شريف عبدالرحمن,1185933655,روكسي,Heliopolis,2025-01-07,2025-01-07,1,1055,114,1,1,3,113
4459,مصطفى عبدالله,1043342063,المعادي الجديدة,Maadi,2025-04-27,2025-04-27,1,1010,4,5,1,3,513
3290,سامي الصاوي,1133162139,الحي الرابع,Zayed,2025-01-18,2025-04-12,3,2074,19,4,5,5,455
1385,عمر عبدالله,1033878746,الحي الخامس,October,2025-01-24,2025-01-24,1,340,97,1,1,1,111
4161,عمر سيد,1160263066,الحي الرابع,Zayed,2025-02-21,2025-03-18,2,1585,44,3,4,4,344
2778,شريف الصاوي,1246691719,الحي الخامس,October,2025-01-20,2025-01-20,1,631,101,1,1,2,112
3031,مصطفى عطية,1095297622,الحي الرابع,Zayed,2025-03-09,2025-03-09,1,1118,53,3,1,3,313
5000,وليد سالم,1192168823,هليوبوليس سكوير,Heliopolis,2025-02-16,2025-03-22,3,2804,40,3,5,5,355
2409,إبراهيم حجازي,1150488275,روكسي,Heliopolis,2025-04-26,2025-04-27,2,2067,4,5,4,5,545
2702,سيف سيد,1222817179,عباس العقاد,Nasr City,2025-01-30,2025-03-11,2,1382,51,3,4,4,344
4401,زياد عادل,1112203296,كورنيش المعادي,Maadi,2025-02-12,2025-03-27,2,718,35,4,4,2,442
3153,خالد منصور,1118331138,الحي الأول,Zayed,2025-03-07,2025-03-07,1,310,55,3,1,1,311
2736,محمد فتحي,1292768413,هليوبوليس سكوير,Heliopolis,2025-01-01,2025-04-30,3,2828,1,5,5,5,555
3448,خالد سيد,1288450154,الميرغني,Heliopolis,2025-01-02,2025-04-29,5,3404,2,5,5,5,555
3953,محمود الصاوي,1116902069,الحي الرابع,Zayed,2025-01-05,2025-01-13,2,1530,108,1,4,4,144
2148,سيف منصور,1262687979,كورنيش المعادي,Maadi,2025-04-08,2025-04-08,1,550,23,4,1,1,411
3693,أحمد عادل,1298398182,المنطقة السادسة,Nasr City,2025-01-30,2025-02-14,2,979,76,2,4,3,243
2641,كريم سالم,1286396588,زهراء المعادي,Maadi,2025-01-23,2025-04-22,4,3227,9,5,5,5,555
4142,زياد الشريف,1266563174,كورنيش المعادي,Maadi,2025-03-02,2025-03-16,2,1368,46,3,4,4,344
3942,عبدالله عادل,1251645213,المنطقة السادسة,Nasr City,2025-01-09,2025-01-09,2,2221,112,1,4,5,145
2018,محمد عبدالرحمن,1155806246,شارع الطيران,Nasr City,2025-01-26,2025-04-18,2,984,13,5,4,3,543
3721,محمود فتحي,1168575336,كورنيش المعادي,Maadi,2025-03-19,2025-04-07,3,2274,24,4,5,5,455
4885,خالد عطية,1188117158,هليوبوليس سكوير,Heliopolis,2025-01-17,2025-03-16,2,1294,46,3,4,4,344
3431,محمود فتحي,1118920039,المنطقة السادسة,Nasr City,2025-01-21,2025-01-21,1,787,100,1,1,2,112
1466,خالد الشاذلي,1294512413,هليوبوليس سكوير,Heliopolis,2025-02-25,2025-02-25,1,1326,65,2,1,4,214
4033,كريم الهواري,1046880844,عباس العقاد,Nasr City,2025-02-14,2025-02-24,2,2334,66,2,4,5,245
1042,خالد الشاذلي,1249245349,مكرم عبيد,Nasr City,2025-02-10,2025-02-10,1,1364,80,2,1,4,214
4050,طارق الهواري,1275321382,كورنيش المعادي,Maadi,2025-01-05,2025-01-23,2,1354,98,1,4,4,144
2853,مصطفى جمال,1180807776,النزهة,Heliopolis,2025-03-06,2025-04-23,2,1203,8,5,4,3,543
3805,زياد سيد,1212935990,روكسي,Heliopolis,2025-02-04,2025-02-04,1,580,86,1,1,1,111
1182,عمر الهواري,1055182067,المنطقة السادسة,Nasr City,2025-02-24,2025-03-06,2,925,56,3,4,3,343
2001,أحمد فتحي,1128394811,زهراء المعادي,Maadi,2025-01-13,2025-04-27,2,1900,4,5,4,5,545
1692,عبدالله سالم,1126694233,الحي الخامس,October,2025-01-24,2025-03-10,2,1482,52,3,4,4,344
1910,خالد سالم,1091883348,روكسي,Heliopolis,2025-04-03,2025-04-03,1,1212,28,4,1,3,413
4068,إبراهيم الشاذلي,1277559180,روكسي,Heliopolis,2025-01-02,2025-01-02,1,547,119,1,1,1,111
1530,محمود جمال,1194990800,ميدان الحصري,October,2025-01-03,2025-02-19,3,2169,71,2,5,5,255
3296,شريف جمال,1039742326,الحي الثالث,Zayed,2025-01-31,2025-01-31,1,992,90,1,1,3,113
1331,ياسين سيد,1113688744,كمبوند بيفرلي هيلز,Zayed,2025-03-09,2025-03-09,1,1760,53,3,1,4,314
3526,رامي عبدالرحمن,1278564064,كورنيش المعادي,Maadi,2025-03-02,2025-03-02,1,565,60,2,1,1,211
3041,زياد عطية,1024559267,الميرغني,Heliopolis,2025-02-28,2025-04-12,2,2883,19,4,4,5,445
2451,وليد عطية,1027975758,مكرم عبيد,Nasr City,2025-01-31,2025-03-22,2,1813,40,3,4,4,344
3025,زياد جمال,1018792784,الحي الثالث,Zayed,2025-02-17,2025-02-17,1,1606,73,2,1,4,214
1890,كريم عبدالله,1020645413,شارع 9,Maadi,2025-04-04,2025-04-04,1,650,27,4,1,2,412
4628,طارق عبدالسلام,1270682460,النزهة,Heliopolis,2025-04-11,2025-04-11,1,688,20,4,1,2,412
4897,عمر النجار,1278469493,الحي الأول,Zayed,2025-01-01,2025-04-04,5,4398,27,4,5,5,455
2534,محمود الشمري,1060836488,مكرم عبيد,Nasr City,2025-03-22,2025-03-22,1,715,40,3,1,2,312
1848,يوسف عبدالله,1255911276,زهراء المعادي,Maadi,2025-03-10,2025-03-12,2,3099,50,3,4,5,345
3429,حسين الشمري,1247161687,شارع 9,Maadi,2025-03-14,2025-04-10,2,2877,21,4,4,5,445
3217,محمود فتحي,1299197425,كمبوند بيفرلي هيلز,Zayed,2025-01-04,2025-01-04,1,680,117,1,1,2,112
1263,وليد الشريف,1280041876,الحي الثالث,Zayed,2025-01-29,2025-02-21,2,1595,69,2,4,4,244
2150,سامي عبدالرحمن,1068814902,النزهة,Heliopolis,2025-01-01,2025-03-07,3,4961,55,3,5,5,355
3458,ياسين عبدالرحمن,1180799825,ميدان الحصري,October,2025-02-27,2025-02-27,1,474,63,2,1,1,211
3237,حمزة سيد,1069303080,الحي الرابع,Zayed,2025-01-15,2025-02-19,2,1820,71,2,4,4,244
2772,محمد عادل,1232395816,المعادي الجديدة,Maadi,2025-04-30,2025-05-01,2,1471,0,5,4,4,544
1688,مصطفى النجار,1275234996,الحي الأول,Zayed,2025-01-28,2025-04-17,2,2128,14,5,4,5,545
2249,حمزة النجار,1029833549,الحي الخامس,October,2025-02-08,2025-02-23,2,1897,67,2,4,5,245
2726,عمر حسن,1025445923,الميرغني,Heliopolis,2025-03-21,2025-04-13,2,1669,18,4,4,4,444
4419,كريم الشاذلي,1021785053,زايد 2,October,2025-03-30,2025-03-30,1,1719,32,4,1,4,414
3846,وليد حسن,1142468031,الحي الرابع,Zayed,2025-01-29,2025-01-29,1,330,92,1,1,1,111
4000,رامي سالم,1272242669,الحي الثالث,Zayed,2025-04-19,2025-04-19,1,520,12,5,1,1,511
4312,أحمد الشريف,1130174320,النزهة,Heliopolis,2025-01-14,2025-01-14,1,975,107,1,1,3,113
4408,رامي النجار,1212482850,الحي الأول,Zayed,2025-04-18,2025-04-18,1,1064,13,5,1,3,513
3340,حمزة منصور,1217502974,هليوبوليس سكوير,Heliopolis,2025-02-20,2025-03-26,3,1793,36,3,5,4,354
2030,حمزة منصور,1141318249,المنطقة السادسة,Nasr City,2025-01-12,2025-04-09,3,2106,22,4,5,5,455
3205,محمد حسن,1068444829,ميدان الحصري,October,2025-02-16,2025-02-17,2,1931,73,2,4,5,245
2887,محمود حجازي,1071015389,شارع الطيران,Nasr City,2025-03-31,2025-04-19,2,1727,12,5,4,4,544
2854,عبدالله الشريف,1141411022,الميرغني,Heliopolis,2025-01-25,2025-01-25,1,751,96,1,1,2,112
2251,عمر جمال,1222563334,شارع 9,Maadi,2025-04-01,2025-04-01,1,1236,30,4,1,3,413
2686,مصطفى عبدالرحمن,1264648134,شارع الطيران,Nasr City,2025-01-06,2025-01-30,4,3076,91,1,5,5,155
1409,عمر الشمري,1225505500,الحي الخامس,October,2025-04-25,2025-04-25,1,675,6,5,1,2,512
1636,ياسين الشمري,1242408563,النزهة,Heliopolis,2025-01-14,2025-04-22,3,2045,9,5,5,5,555
3692,محمد الصاوي,1246844472,روكسي,Heliopolis,2025-03-07,2025-03-07,1,771,55,3,1,2,312
2265,كريم سيد,1184022776,مكرم عبيد,Nasr City,2025-02-03,2025-04-22,4,4119,9,5,5,5,555
2229,شريف سالم,1165177341,كورنيش المعادي,Maadi,2025-04-17,2025-04-17,1,576,14,5,1,1,511
2303,مصطفى النجار,1172192359,زهراء المعادي,Maadi,2025-03-24,2025-03-24,1,705,38,3,1,2,312
1144,أحمد عبدالرحمن,1086978213,الحي الأول,Zayed,2025-01-28,2025-04-21,3,2350,10,5,5,5,555
3457,أحمد عبدالسلام,1069472984,الميرغني,Heliopolis,2025-04-30,2025-04-30,1,285,1,5,1,1,511
3329,شريف عطية,1199717758,شارع الطيران,Nasr City,2025-02-19,2025-02-19,1,1173,71,2,1,3,213
4248,مصطفى عطية,1174764464,زايد 2,October,2025-01-03,2025-01-03,1,965,118,1,1,3,113
3476,ياسين حسن,1045612788,الحي السابع,October,2025-03-08,2025-03-08,1,1146,54,3,1,3,313
4696,حسين النجار,1152082683,روكسي,Heliopolis,2025-02-18,2025-02-18,1,385,72,2,1,1,211
1723,عبدالله الهواري,1198470698,زهراء المعادي,Maadi,2025-03-06,2025-04-22,3,3821,9,5,5,5,555
4363,سيف فتحي,1132859170,الحي الثالث,Zayed,2025-01-27,2025-01-27,1,1392,94,1,1,4,114
4269,ياسين عادل,1135680681,ميدان الحصري,October,2025-01-12,2025-04-08,2,2044,23,4,4,5,445
3642,زياد عبدالله,1030997343,ميدان الحصري,October,2025-04-04,2025-04-04,1,1170,27,4,1,3,413
2871,إبراهيم عبدالرحمن,1216242354,الحي الأول,Zayed,2025-03-16,2025-03-16,1,1663,46,3,1,4,314
4719,زياد سالم,1093844091,روكسي,Heliopolis,2025-03-21,2025-03-21,1,861,41,3,1,2,312
2715,عمر الشاذلي,1122611960,المعادي الجديدة,Maadi,2025-02-02,2025-04-17,2,1128,14,5,4,3,543
4865,محمود سالم,1035509497,الميرغني,Heliopolis,2025-02-25,2025-04-09,3,3208,22,4,5,5,455
3843,رامي عادل,1172438383,شارع 9,Maadi,2025-01-27,2025-04-27,3,2755,4,5,5,5,555
4201,أحمد عبدالرحمن,1017766825,زهراء المعادي,Maadi,2025-01-31,2025-03-24,2,1483,38,3,4,4,344
4691,يوسف عبدالله,1273852834,كمبوند بيفرلي هيلز,Zayed,2025-04-16,2025-04-16,1,1131,15,5,1,3,513
1509,زياد الهواري,1080021797,النزهة,Heliopolis,2025-04-13,2025-04-13,1,631,18,4,1,2,412
4568,يوسف عبدالله,1146990504,شارع 9,Maadi,2025-03-10,2025-04-30,2,2263,1,5,4,5,545
3118,وليد سالم,1266015261,كورنيش المعادي,Maadi,2025-01-04,2025-02-22,2,2691,68,2,4,5,245
2436,كريم جمال,1216344309,كورنيش المعادي,Maadi,2025-02-05,2025-02-11,2,1403,79,2,4,4,244
2586,سامي الشريف,1062472632,الحي الخامس,October,2025-03-11,2025-04-25,2,1731,6,5,4,4,544
2245,عبدالله منصور,1114807387,الحي الثالث,Zayed,2025-01-28,2025-01-28,1,1301,93,1,1,4,114
1952,يوسف عبدالرحمن,1282223398,زهراء المعادي,Maadi,2025-04-05,2025-04-05,1,471,26,4,1,1,411
1363,عبدالله عبدالسلام,1240379798,روكسي,Heliopolis,2025-02-26,2025-02-26,1,602,64,2,1,1,211
2888,حمزة الشاذلي,1065092843,مكرم عبيد,Nasr City,2025-02-05,2025-03-22,2,2076,40,3,4,5,345
2820,طارق الصاوي,1145469554,روكسي,Heliopolis,2025-04-23,2025-05-01,2,1773,0,5,4,4,544
3511,إبراهيم الشريف,1139817504,كمبوند بيفرلي هيلز,Zayed,2025-01-29,2025-04-09,2,2011,22,4,4,5,445
4475,أحمد حسن,1065057731,الحي الأول,Zayed,2025-03-17,2025-03-17,1,271,45,3,1,1,311
2719,وليد الشريف,1134517345,هليوبوليس سكوير,Heliopolis,2025-02-19,2025-02-19,1,460,71,2,1,1,211
1329,يوسف الشريف,1046697693,زايد 2,October,2025-03-01,2025-04-18,2,1802,13,5,4,4,544
3669,كريم منصور,1127640010,زهراء المعادي,Maadi,2025-04-09,2025-04-09,1,802,22,4,1,2,412
1614,شريف منصور,1091735914,عباس العقاد,Nasr City,2025-03-29,2025-04-08,3,2366,23,4,5,5,455
4377,ياسين سيد,1170595014,الحي الرابع,Zayed,2025-01-25,2025-03-16,2,2580,46,3,4,5,345
3057,محمد عبدالرحمن,1254796084,كمبوند بيفرلي هيلز,Zayed,2025-01-14,2025-01-28,2,1918,93,1,4,5,145
2741,حمزة الشاذلي,1187529759,هليوبوليس سكوير,Heliopolis,2025-03-02,2025-03-02,1,1084,60,2,1,3,213
2637,عبدالله الشمري,1144375866,الميرغني,Heliopolis,2025-03-16,2025-03-16,1,876,46,3,1,2,312
3916,كريم الشاذلي,1029997837,المنطقة السادسة,Nasr City,2025-01-01,2025-04-14,4,3752,17,4,5,5,455
4503,محمد فتحي,1014342081,كمبوند بيفرلي هيلز,Zayed,2025-04-21,2025-04-27,2,1652,4,5,4,4,544
1224,خالد الشمري,1287915376,الحي الأول,Zayed,2025-01-09,2025-03-15,2,1919,47,3,4,5,345
1873,سامي الشريف,1052004856,شارع 9,Maadi,2025-02-27,2025-02-27,1,1129,63,2,1,3,213
4541,مصطفى حسن,1043130703,الحي الأول,Zayed,2025-02-28,2025-02-28,1,792,62,2,1,2,212
4753,مصطفى الصاوي,1227505922,شارع 9,Maadi,2025-01-03,2025-01-03,1,881,118,1,1,2,112
2694,أحمد الصاوي,1026314432,روكسي,Heliopolis,2025-02-26,2025-03-31,3,3457,31,4,5,5,455
2455,سيف سيد,1295098422,شارع الطيران,Nasr City,2025-01-02,2025-04-06,2,1004,25,4,4,3,443
4177,ياسين الشمري,1237195697,الحي الخامس,October,2025-03-21,2025-03-21,1,1404,41,3,1,4,314
4304,طارق منصور,1025008006,الحي الثالث,Zayed,2025-02-24,2025-04-23,2,1771,8,5,4,4,544
4308,ياسين حجازي,1270591477,عباس العقاد,Nasr City,2025-02-12,2025-03-25,3,2672,37,3,5,5,355
3406,كريم الصاوي,1218577819,عباس العقاد,Nasr City,2025-01-27,2025-03-15,5,4039,47,3,5,5,355
1774,حمزة عبدالله,1171369541,روكسي,Heliopolis,2025-03-20,2025-04-21,2,952,10,5,4,3,543
3352,عبدالله حجازي,1091611490,كورنيش المعادي,Maadi,2025-03-19,2025-04-13,2,1596,18,4,4,4,444
2934,عمر الهواري,1191442915,كورنيش المعادي,Maadi,2025-02-10,2025-02-15,2,1225,75,2,4,3,243
4615,محمد الشريف,1025827625,مكرم عبيد,Nasr City,2025-01-11,2025-04-21,3,1427,10,5,5,4,554
1777,وليد الشمري,1096965137,شارع الطيران,Nasr City,2025-01-29,2025-01-29,1,1495,92,1,1,4,114
1972,سيف عادل,1217457369,الميرغني,Heliopolis,2025-02-22,2025-02-22,1,1370,68,2,1,4,214
4513,رامي سيد,1149002072,كورنيش المعادي,Maadi,2025-01-29,2025-05-01,2,1515,0,5,4,4,544
4829,وليد عبدالسلام,1050405049,الحي السابع,October,2025-03-29,2025-04-11,2,1168,20,4,4,3,443
3826,عبدالله الهواري,1059027111,النزهة,Heliopolis,2025-02-18,2025-02-18,1,853,72,2,1,2,212
2656,سامي سالم,1021465617,شارع الطيران,Nasr City,2025-02-06,2025-04-13,2,1274,18,4,4,3,443
2457,إبراهيم الصاوي,1292149410,الميرغني,Heliopolis,2025-01-11,2025-01-11,1,1053,110,1,1,3,113
3033,يوسف النجار,1173053506,الحي الثالث,Zayed,2025-02-14,2025-04-30,4,2882,1,5,5,5,555
3016,يوسف حجازي,1151915528,النزهة,Heliopolis,2025-03-01,2025-04-13,3,1495,18,4,5,4,454
1124,مصطفى جمال,1081997874,المعادي الجديدة,Maadi,2025-01-21,2025-01-21,1,795,100,1,1,2,112
2040,إبراهيم الهواري,1037235221,زهراء المعادي,Maadi,2025-02-25,2025-04-08,3,1964,23,4,5,5,455
1179,رامي الشمري,1041617519,زايد 2,October,2025-02-08,2025-04-14,2,933,17,4,4,3,443
4470,زياد حسن,1249166758,الحي الثالث,Zayed,2025-01-23,2025-02-23,3,3385,67,2,5,5,255
2053,محمد الشاذلي,1161830969,شارع الطيران,Nasr City,2025-03-16,2025-03-16,1,1150,46,3,1,3,313
1384,طارق حسن,1127889988,شارع الطيران,Nasr City,2025-01-16,2025-03-03,3,1292,59,2,5,4,254
3083,رامي حسن,1224591625,النزهة,Heliopolis,2025-02-14,2025-04-15,3,1768,16,4,5,4,454
3699,زياد عبدالسلام,1075516472,هليوبوليس سكوير,Heliopolis,2025-01-27,2025-04-25,4,2218,6,5,5,5,555
1400,وليد سيد,1220912785,الحي الخامس,October,2025-01-03,2025-04-24,3,1915,7,5,5,5,555
2134,كريم عبدالسلام,1124222152,شارع 9,Maadi,2025-03-16,2025-04-17,2,2114,14,5,4,5,545
1496,إبراهيم الشمري,1153156536,الحي الأول,Zayed,2025-01-25,2025-02-19,3,1873,71,2,5,5,255
3413,عبدالله جمال,1121115803,عباس العقاد,Nasr City,2025-02-09,2025-03-01,2,1077,61,2,4,3,243
3410,كريم حسن,1117605707,المعادي الجديدة,Maadi,2025-03-13,2025-04-10,2,2143,21,4,4,5,445
3428,حسين الشمري,1036033365,كورنيش المعادي,Maadi,2025-02-18,2025-02-18,1,780,72,2,1,2,212
4113,كريم الشاذلي,1096193898,كورنيش المعادي,Maadi,2025-01-15,2025-04-26,3,3003,5,5,5,5,555
4679,ياسين عبدالرحمن,1021013853,هليوبوليس سكوير,Heliopolis,2025-01-06,2025-01-06,1,1673,115,1,1,4,114
3501,محمد عبدالسلام,1066435345,مكرم عبيد,Nasr City,2025-03-06,2025-03-06,1,480,56,3,1,1,311
3353,محمود الهواري,1124720919,شارع الطيران,Nasr City,2025-04-02,2025-04-04,2,1333,27,4,4,4,444
1332,ياسين حجازي,1268831220,كورنيش المعادي,Maadi,2025-01-12,2025-02-15,3,3207,75,2,5,5,255
4960,شريف الشمري,1160958116,عباس العقاد,Nasr City,2025-02-05,2025-02-05,1,847,85,2,1,2,212
4224,مصطفى سيد,1068191570,الحي الرابع,Zayed,2025-02-22,2025-04-29,2,2963,2,5,4,5,545
2748,حمزة منصور,1276167430,الحي السابع,October,2025-03-09,2025-03-09,1,522,53,3,1,1,311
4428,أحمد الشريف,1031688988,زهراء المعادي,Maadi,2025-02-05,2025-02-20,2,1543,70,2,4,4,244
4243,خالد الشريف,1099628278,الحي الخامس,October,2025-01-02,2025-02-19,4,2406,71,2,5,5,255
4138,محمود منصور,1093354494,مكرم عبيد,Nasr City,2025-02-27,2025-03-14,2,1705,48,3,4,4,344
